img_id,img_filename,y,label_name,split,context,context_name
2066,train/2_18_39.jpg,2,rat,0,18,in_hole
5165,train/5_5_60.jpg,5,elephant,0,5,in_forest
657,train/1_11_159.jpg,1,bird,0,11,on_ground
4733,train/5_24_16.jpg,5,elephant,0,24,in_circus
8771,train/9_31_157.jpg,9,monkey,0,31,sitting
7442,train/7_5_162.jpg,7,bear,0,5,in_forest
816,train/1_11_62.jpg,1,bird,0,11,on_ground
4869,train/5_25_16.jpg,5,elephant,0,25,in_zoo
1263,train/1_15_193.jpg,1,bird,0,15,flying
6819,train/7_26_178.jpg,7,bear,0,26,black
5887,train/6_23_263.jpg,6,dog,0,23,on_beach
8363,train/8_6_126.jpg,8,cow,0,6,on_grass
7664,train/8_14_47.jpg,8,cow,0,14,standing
596,train/1_11_100.jpg,1,bird,0,11,on_ground
7544,train/7_5_4.jpg,7,bear,0,5,in_forest
4377,train/4_9_116.jpg,4,horse,0,9,aside_people
648,train/1_11_15.jpg,1,bird,0,11,on_ground
222,train/0_3_52.jpg,0,sheep,0,3,on_snow
4820,train/5_25_108.jpg,5,elephant,0,25,in_zoo
604,train/1_11_109.jpg,1,bird,0,11,on_ground
5379,train/6_0_7.jpg,6,dog,0,0,in_water
639,train/1_11_141.jpg,1,bird,0,11,on_ground
4858,train/5_25_15.jpg,5,elephant,0,25,in_zoo
8247,train/8_5_125.jpg,8,cow,0,5,in_forest
89,train/0_2_0.jpg,0,sheep,0,2,eating
4907,train/5_25_53.jpg,5,elephant,0,25,in_zoo
2000,train/2_17_51.jpg,2,rat,0,17,at_home
8001,train/8_2_122.jpg,8,cow,0,2,eating
6966,train/7_26_96.jpg,7,bear,0,26,black
9163,train/9_8_19.jpg,9,monkey,0,8,walking
7510,train/7_5_225.jpg,7,bear,0,5,in_forest
7566,train/7_5_61.jpg,7,bear,0,5,in_forest
7891,train/8_22_132.jpeg,8,cow,0,22,in_river
8508,train/9_0_40.jpg,9,monkey,0,0,in_water
7274,train/7_29_87.jpg,7,bear,0,29,eating_grass
6295,train/6_6_153.jpg,6,dog,0,6,on_grass
7860,train/8_22_10.jpg,8,cow,0,22,in_river
109,train/0_2_15.jpg,0,sheep,0,2,eating
6544,train/7_1_102.jpg,7,bear,0,1,lying
4793,train/5_24_83.jpg,5,elephant,0,24,in_circus
8854,train/9_31_91.jpg,9,monkey,0,31,sitting
6917,train/7_26_43.jpg,7,bear,0,26,black
5507,train/6_10_96.png,6,dog,0,10,in_cage
2003,train/2_17_54.jpg,2,rat,0,17,at_home
4839,train/5_25_128.jpg,5,elephant,0,25,in_zoo
4946,train/5_25_91.jpg,5,elephant,0,25,in_zoo
8715,train/9_31_1.jpg,9,monkey,0,31,sitting
7521,train/7_5_238.jpg,7,bear,0,5,in_forest
7500,train/7_5_216.jpg,7,bear,0,5,in_forest
5312,train/6_0_123.jpg,6,dog,0,0,in_water
3938,train/4_23_7.jpg,4,horse,0,23,on_beach
4717,train/5_24_1.jpg,5,elephant,0,24,in_circus
2898,train/3_20_70.jpg,3,cat,0,20,in_street
4843,train/5_25_131.jpg,5,elephant,0,25,in_zoo
5400,train/6_0_91.jpg,6,dog,0,0,in_water
726,train/1_11_226.jpg,1,bird,0,11,on_ground
3935,train/4_23_65.jpg,4,horse,0,23,on_beach
3461,train/3_8_106.jpg,3,cat,0,8,walking
3575,train/4_19_101.jpg,4,horse,0,19,running
6298,train/6_6_156.jpg,6,dog,0,6,on_grass
2015,train/2_17_67.jpg,2,rat,0,17,at_home
6255,train/6_6_113.jpg,6,dog,0,6,on_grass
1959,train/2_17_12.jpg,2,rat,0,17,at_home
136,train/0_2_45.jpg,0,sheep,0,2,eating
7583,train/7_5_77.jpg,7,bear,0,5,in_forest
5054,train/5_2_94.jpg,5,elephant,0,2,eating
4156,train/4_5_4.jpg,4,horse,0,5,in_forest
131,train/0_2_40.jpg,0,sheep,0,2,eating
3422,train/3_3_64.jpg,3,cat,0,3,on_snow
776,train/1_11_273.jpg,1,bird,0,11,on_ground
6313,train/6_6_27.jpg,6,dog,0,6,on_grass
4936,train/5_25_82.jpg,5,elephant,0,25,in_zoo
4950,train/5_25_95.jpg,5,elephant,0,25,in_zoo
987,train/1_12_231.jpg,1,bird,0,12,on_branch
7469,train/7_5_188.jpg,7,bear,0,5,in_forest
6025,train/6_2_141.jpg,6,dog,0,2,eating
7426,train/7_5_147.jpg,7,bear,0,5,in_forest
6813,train/7_26_172.jpg,7,bear,0,26,black
683,train/1_11_184.jpg,1,bird,0,11,on_ground
6253,train/6_6_110.jpg,6,dog,0,6,on_grass
4338,train/4_6_80.jpg,4,horse,0,6,on_grass
7209,train/7_29_17.jpg,7,bear,0,29,eating_grass
9195,train/9_8_54.jpg,9,monkey,0,8,walking
5917,train/6_23_36.jpg,6,dog,0,23,on_beach
2676,train/3_17_272.jpg,3,cat,0,17,at_home
4942,train/5_25_88.jpg,5,elephant,0,25,in_zoo
4880,train/5_25_25.jpg,5,elephant,0,25,in_zoo
625,train/1_11_129.jpg,1,bird,0,11,on_ground
1221,train/1_15_151.jpg,1,bird,0,15,flying
695,train/1_11_197.jpg,1,bird,0,11,on_ground
4898,train/5_25_41.jpg,5,elephant,0,25,in_zoo
675,train/1_11_176.jpg,1,bird,0,11,on_ground
2539,train/3_17_141.jpg,3,cat,0,17,at_home
7921,train/8_22_41.jpg,8,cow,0,22,in_river
1032,train/1_12_53.jpg,1,bird,0,12,on_branch
7102,train/7_27_3.jpg,7,bear,0,27,brown
7459,train/7_5_178.jpg,7,bear,0,5,in_forest
8822,train/9_31_6.jpg,9,monkey,0,31,sitting
4720,train/5_24_104.jpg,5,elephant,0,24,in_circus
7751,train/8_1_132.jpg,8,cow,0,1,lying
3949,train/4_23_83.jpg,4,horse,0,23,on_beach
667,train/1_11_169.jpg,1,bird,0,11,on_ground
754,train/1_11_252.jpg,1,bird,0,11,on_ground
6925,train/7_26_51.jpg,7,bear,0,26,black
2575,train/3_17_177.jpg,3,cat,0,17,at_home
6859,train/7_26_215.jpg,7,bear,0,26,black
3441,train/3_3_85.jpg,3,cat,0,3,on_snow
7216,train/7_29_23.jpg,7,bear,0,29,eating_grass
9233,train/9_8_99.jpg,9,monkey,0,8,walking
606,train/1_11_110.jpg,1,bird,0,11,on_ground
5988,train/6_2_104.jpg,6,dog,0,2,eating
681,train/1_11_181.jpg,1,bird,0,11,on_ground
6365,train/6_6_80.jpg,6,dog,0,6,on_grass
6921,train/7_26_47.jpg,7,bear,0,26,black
2512,train/3_17_115.jpg,3,cat,0,17,at_home
8810,train/9_31_48.jpg,9,monkey,0,31,sitting
7445,train/7_5_165.jpg,7,bear,0,5,in_forest
6168,train/6_2_28.jpg,6,dog,0,2,eating
3011,train/3_22_49.jpg,3,cat,0,22,in_river
4944,train/5_25_9.jpg,5,elephant,0,25,in_zoo
299,train/0_4_50.jpg,0,sheep,0,4,on_road
6329,train/6_6_45.jpg,6,dog,0,6,on_grass
3832,train/4_23_110.gif,4,horse,0,23,on_beach
2005,train/2_17_56.jpg,2,rat,0,17,at_home
4885,train/5_25_3.jpg,5,elephant,0,25,in_zoo
3840,train/4_23_119.jpg,4,horse,0,23,on_beach
2327,train/2_6_13.jpg,2,rat,0,6,on_grass
7506,train/7_5_221.jpg,7,bear,0,5,in_forest
2638,train/3_17_237.jpg,3,cat,0,17,at_home
2031,train/2_17_87.jpg,2,rat,0,17,at_home
8837,train/9_31_74.jpg,9,monkey,0,31,sitting
330,train/0_4_86.jpg,0,sheep,0,4,on_road
2057,train/2_18_25.jpg,2,rat,0,18,in_hole
4587,train/5_22_127.jpg,5,elephant,0,22,in_river
2790,train/3_20_124.jpg,3,cat,0,20,in_street
3404,train/3_3_45.jpg,3,cat,0,3,on_snow
177,train/0_2_91.jpg,0,sheep,0,2,eating
3371,train/3_3_140.jpg,3,cat,0,3,on_snow
341,train/0_4_98.jpg,0,sheep,0,4,on_road
660,train/1_11_162.jpg,1,bird,0,11,on_ground
150,train/0_2_61.jpg,0,sheep,0,2,eating
3380,train/3_3_20.jpg,3,cat,0,3,on_snow
6260,train/6_6_118.jpg,6,dog,0,6,on_grass
5318,train/6_0_131.jpg,6,dog,0,0,in_water
7519,train/7_5_236.jpg,7,bear,0,5,in_forest
2754,train/3_17_90.png,3,cat,0,17,at_home
4390,train/4_9_18.jpg,4,horse,0,9,aside_people
7188,train/7_29_114.jpg,7,bear,0,29,eating_grass
3432,train/3_3_74.jpg,3,cat,0,3,on_snow
6252,train/6_6_108.jpg,6,dog,0,6,on_grass
3331,train/3_3_0.jpg,3,cat,0,3,on_snow
3388,train/3_3_29.jpg,3,cat,0,3,on_snow
3767,train/4_1_45.jpg,4,horse,0,1,lying
7255,train/7_29_69.jpg,7,bear,0,29,eating_grass
4804,train/5_24_93.jpg,5,elephant,0,24,in_circus
7855,train/8_1_97.jpg,8,cow,0,1,lying
7748,train/8_1_13.jpg,8,cow,0,1,lying
6373,train/6_6_89.jpg,6,dog,0,6,on_grass
7554,train/7_5_49.jpg,7,bear,0,5,in_forest
4610,train/5_22_152.jpg,5,elephant,0,22,in_river
8938,train/9_3_92.jpg,9,monkey,0,3,on_snow
738,train/1_11_237.jpg,1,bird,0,11,on_ground
7405,train/7_5_123.jpg,7,bear,0,5,in_forest
2021,train/2_17_73.jpg,2,rat,0,17,at_home
9186,train/9_8_44.jpg,9,monkey,0,8,walking
6360,train/6_6_75.jpg,6,dog,0,6,on_grass
8803,train/9_31_39.jpg,9,monkey,0,31,sitting
2499,train/3_17_103.png,3,cat,0,17,at_home
2027,train/2_17_8.jpg,2,rat,0,17,at_home
3421,train/3_3_63.jpg,3,cat,0,3,on_snow
110,train/0_2_16.jpg,0,sheep,0,2,eating
5506,train/6_10_95.jpg,6,dog,0,10,in_cage
8910,train/9_3_62.jpg,9,monkey,0,3,on_snow
5462,train/6_10_46.jpg,6,dog,0,10,in_cage
189,train/0_3_16.jpg,0,sheep,0,3,on_snow
8734,train/9_31_118.jpg,9,monkey,0,31,sitting
7030,train/7_27_157.jpg,7,bear,0,27,brown
9046,train/9_5_79.jpg,9,monkey,0,5,in_forest
6291,train/6_6_149.jpg,6,dog,0,6,on_grass
2001,train/2_17_52.jpg,2,rat,0,17,at_home
6872,train/7_26_227.jpg,7,bear,0,26,black
1564,train/1_2_55.jpg,1,bird,0,2,eating
3887,train/4_23_166.jpeg,4,horse,0,23,on_beach
4742,train/5_24_25.jpg,5,elephant,0,24,in_circus
7959,train/8_22_81.jpeg,8,cow,0,22,in_river
6893,train/7_26_247.jpg,7,bear,0,26,black
107,train/0_2_13.jpg,0,sheep,0,2,eating
7847,train/8_1_9.jpg,8,cow,0,1,lying
2075,train/2_18_8.jpg,2,rat,0,18,in_hole
1431,train/1_16_95.jpg,1,bird,0,16,in_hand
7932,train/8_22_51.jpg,8,cow,0,22,in_river
6381,train/6_6_96.jpg,6,dog,0,6,on_grass
7637,train/8_14_16.jpg,8,cow,0,14,standing
7513,train/7_5_230.jpg,7,bear,0,5,in_forest
2844,train/3_20_178.jpg,3,cat,0,20,in_street
1600,train/1_2_9.png,1,bird,0,2,eating
142,train/0_2_51.jpg,0,sheep,0,2,eating
114,train/0_2_21.jpg,0,sheep,0,2,eating
3899,train/4_23_28.jpg,4,horse,0,23,on_beach
6907,train/7_26_32.jpg,7,bear,0,26,black
7805,train/8_1_42.jpg,8,cow,0,1,lying
7844,train/8_1_85.jpg,8,cow,0,1,lying
8860,train/9_31_97.jpg,9,monkey,0,31,sitting
166,train/0_2_78.jpg,0,sheep,0,2,eating
2280,train/2_5_65.jpg,2,rat,0,5,in_forest
7534,train/7_5_3.jpg,7,bear,0,5,in_forest
147,train/0_2_58.jpg,0,sheep,0,2,eating
104,train/0_2_114.jpg,0,sheep,0,2,eating
4785,train/5_24_75.jpg,5,elephant,0,24,in_circus
7446,train/7_5_166.jpg,7,bear,0,5,in_forest
4920,train/5_25_68.png,5,elephant,0,25,in_zoo
7884,train/8_22_124.jpg,8,cow,0,22,in_river
3353,train/3_3_120.jpg,3,cat,0,3,on_snow
7549,train/7_5_44.jpg,7,bear,0,5,in_forest
277,train/0_4_27.jpg,0,sheep,0,4,on_road
7551,train/7_5_46.jpg,7,bear,0,5,in_forest
2736,train/3_17_74.png,3,cat,0,17,at_home
6070,train/6_2_185.jpg,6,dog,0,2,eating
4902,train/5_25_47.jpg,5,elephant,0,25,in_zoo
8813,train/9_31_51.jpg,9,monkey,0,31,sitting
2497,train/3_17_100.jpg,3,cat,0,17,at_home
4757,train/5_24_44.jpg,5,elephant,0,24,in_circus
4826,train/5_25_114.jpg,5,elephant,0,25,in_zoo
646,train/1_11_148.jpg,1,bird,0,11,on_ground
108,train/0_2_14.jpg,0,sheep,0,2,eating
2533,train/3_17_136.jpg,3,cat,0,17,at_home
1378,train/1_16_31.jpg,1,bird,0,16,in_hand
90,train/0_2_1.jpg,0,sheep,0,2,eating
3641,train/4_19_40.jpg,4,horse,0,19,running
4727,train/5_24_111.jpg,5,elephant,0,24,in_circus
7581,train/7_5_75.jpg,7,bear,0,5,in_forest
9968,val/5_2_17.jpg,5,elephant,1,2,eating
10219,val/7_27_172.jpg,7,bear,1,27,brown
9700,val/3_22_44.jpg,3,cat,1,22,in_river
10229,val/7_28_32.jpg,7,bear,1,28,white
10265,val/7_5_128.jpg,7,bear,1,5,in_forest
10052,val/6_17_85.jpg,6,dog,1,17,at_home
10500,val/9_3_48.jpg,9,monkey,1,3,on_snow
9511,val/2_10_5.jpg,2,rat,1,10,in_cage
9693,val/3_21_8.jpg,3,cat,1,21,on_tree
10245,val/7_29_10.jpg,7,bear,1,29,eating_grass
10156,val/7_11_18.jpg,7,bear,1,11,on_ground
10285,val/8_17_18.jpg,8,cow,1,17,at_home
10382,val/8_6_9.jpg,8,cow,1,6,on_grass
9955,val/5_25_120.jpg,5,elephant,1,25,in_zoo
10288,val/8_17_3.png,8,cow,1,17,at_home
10412,val/9_0_70.jpg,9,monkey,1,0,in_water
9920,val/5_20_44.jpg,5,elephant,1,20,in_street
9754,val/4_17_11.jpg,4,horse,1,17,at_home
10499,val/9_3_45.jpg,9,monkey,1,3,on_snow
10493,val/9_32_9.jpg,9,monkey,1,32,climbing
10307,val/8_1_158.jpeg,8,cow,1,1,lying
9745,val/3_8_107.png,3,cat,1,8,walking
9987,val/5_3_53.jpg,5,elephant,1,3,on_snow
9777,val/4_19_144.jpg,4,horse,1,19,running
10385,val/8_9_13.jpg,8,cow,1,9,aside_people
9944,val/5_24_100.jpg,5,elephant,1,24,in_circus
9991,val/5_3_61.jpg,5,elephant,1,3,on_snow
9864,val/4_6_101.jpg,4,horse,1,6,on_grass
9891,val/5_14_81.jpg,5,elephant,1,14,standing
9255,val/0_1_102.jpg,0,sheep,1,1,lying
9341,val/0_8_64.jpeg,0,sheep,1,8,walking
9832,val/4_22_6.jpg,4,horse,1,22,in_river
9414,val/1_12_100.jpg,1,bird,1,12,on_branch
9236,val/0_0_19.jpg,0,sheep,1,0,in_water
9802,val/4_20_34.jpg,4,horse,1,20,in_street
9654,val/3_17_1.jpg,3,cat,1,17,at_home
10457,val/9_2_134.jpg,9,monkey,1,2,eating
9951,val/5_24_63.jpg,5,elephant,1,24,in_circus
9477,val/1_2_185.jpg,1,bird,1,2,eating
10216,val/7_27_113.jpg,7,bear,1,27,brown
10278,val/8_14_25.jpg,8,cow,1,14,standing
9400,val/1_10_68.jpg,1,bird,1,10,in_cage
9866,val/4_6_131.jpg,4,horse,1,6,on_grass
10171,val/7_11_80.jpg,7,bear,1,11,on_ground
10112,val/6_2_69.jpg,6,dog,1,2,eating
10460,val/9_2_4.jpg,9,monkey,1,2,eating
9513,val/2_10_9.jpg,2,rat,1,10,in_cage
10070,val/6_1_51.jpg,6,dog,1,1,lying
10380,val/8_6_62.jpg,8,cow,1,6,on_grass
9510,val/2_10_44.jpg,2,rat,1,10,in_cage
9815,val/4_22_11.jpg,4,horse,1,22,in_river
10079,val/6_20_29.jpg,6,dog,1,20,in_street
10098,val/6_23_166.jpg,6,dog,1,23,on_beach
10292,val/8_17_42.jpg,8,cow,1,17,at_home
10446,val/9_23_41.jpg,9,monkey,1,23,on_beach
10476,val/9_32_25.jpeg,9,monkey,1,32,climbing
10221,val/7_27_19.jpg,7,bear,1,27,brown
10039,val/6_17_30.jpg,6,dog,1,17,at_home
10414,val/9_10_1.jpg,9,monkey,1,10,in_cage
10137,val/6_6_150.jpg,6,dog,1,6,on_grass
9771,val/4_17_85.jpg,4,horse,1,17,at_home
9982,val/5_3_33.jpg,5,elephant,1,3,on_snow
9515,val/2_17_107.jpg,2,rat,1,17,at_home
10410,val/9_0_60.jpg,9,monkey,1,0,in_water
9686,val/3_21_39.jpg,3,cat,1,21,on_tree
10401,val/8_9_54.jpg,8,cow,1,9,aside_people
10282,val/8_14_88.jpg,8,cow,1,14,standing
9336,val/0_8_41.jpg,0,sheep,1,8,walking
9337,val/0_8_50.jpg,0,sheep,1,8,walking
10471,val/9_31_42.jpg,9,monkey,1,31,sitting
10045,val/6_17_49.jpg,6,dog,1,17,at_home
9274,val/0_3_0.jpg,0,sheep,1,3,on_snow
9937,val/5_22_139.jpg,5,elephant,1,22,in_river
10435,val/9_23_2.jpg,9,monkey,1,23,on_beach
9604,val/2_5_10.jpg,2,rat,1,5,in_forest
10458,val/9_2_18.jpeg,9,monkey,1,2,eating
9506,val/2_10_19.jpg,2,rat,1,10,in_cage
9278,val/0_3_43.jpg,0,sheep,1,3,on_snow
9805,val/4_20_42.jpg,4,horse,1,20,in_street
10433,val/9_10_74.jpg,9,monkey,1,10,in_cage
9323,val/0_7_33.jpg,0,sheep,1,7,at_sunset
9733,val/3_6_23.jpg,3,cat,1,6,on_grass
9316,val/0_7_12.jpg,0,sheep,1,7,at_sunset
10256,val/7_3_47.jpg,7,bear,1,3,on_snow
10465,val/9_31_134.jpg,9,monkey,1,31,sitting
10508,val/9_5_27.jpg,9,monkey,1,5,in_forest
9574,val/2_2_10.png,2,rat,1,2,eating
10290,val/8_17_39.jpg,8,cow,1,17,at_home
9702,val/3_22_55.png,3,cat,1,22,in_river
9957,val/5_25_142.jpg,5,elephant,1,25,in_zoo
10190,val/7_21_39.jpg,7,bear,1,21,on_tree
9724,val/3_6_111.jpg,3,cat,1,6,on_grass
9249,val/0_0_60.jpg,0,sheep,1,0,in_water
10328,val/8_2_24.png,8,cow,1,2,eating
9977,val/5_3_15.jpg,5,elephant,1,3,on_snow
10513,val/9_5_87.jpg,9,monkey,1,5,in_forest
9594,val/2_3_27.jpg,2,rat,1,3,on_snow
9292,val/0_4_83.jpg,0,sheep,1,4,on_road
10514,val/9_6_19.jpg,9,monkey,1,6,on_grass
9495,val/2_0_34.jpg,2,rat,1,0,in_water
9998,val/5_5_59.jpg,5,elephant,1,5,in_forest
10360,val/8_3_134.jpg,8,cow,1,3,on_snow
10449,val/9_23_44.jpg,9,monkey,1,23,on_beach
9346,val/0_9_13.jpg,0,sheep,1,9,aside_people
9595,val/2_3_28.jpg,2,rat,1,3,on_snow
9258,val/0_1_31.jpg,0,sheep,1,1,lying
9548,val/2_19_44.jpeg,2,rat,1,19,running
10138,val/6_6_160.jpg,6,dog,1,6,on_grass
9308,val/0_6_25.jpg,0,sheep,1,6,on_grass
9954,val/5_25_104.jpg,5,elephant,1,25,in_zoo
10091,val/6_20_77.jpg,6,dog,1,20,in_street
10233,val/7_28_44.jpg,7,bear,1,28,white
10484,val/9_32_56.jpg,9,monkey,1,32,climbing
10145,val/7_0_117.jpg,7,bear,1,0,in_water
9361,val/0_9_45.jpeg,0,sheep,1,9,aside_people
9565,val/2_1_35.jpg,2,rat,1,1,lying
10060,val/6_19_64.jpg,6,dog,1,19,running
10154,val/7_11_13.jpg,7,bear,1,11,on_ground
9482,val/1_2_25.jpg,1,bird,1,2,eating
10066,val/6_1_12.png,6,dog,1,1,lying
9427,val/1_13_18.jpg,1,bird,1,13,on_shoulder
9418,val/1_12_161.jpg,1,bird,1,12,on_branch
10107,val/6_2_182.jpg,6,dog,1,2,eating
9272,val/0_2_83.jpg,0,sheep,1,2,eating
9546,val/2_19_38.jpg,2,rat,1,19,running
10139,val/6_6_37.jpg,6,dog,1,6,on_grass
10022,val/6_0_81.jpg,6,dog,1,0,in_water
10485,val/9_32_58.jpg,9,monkey,1,32,climbing
10437,val/9_23_22.jpg,9,monkey,1,23,on_beach
9244,val/0_0_49.jpg,0,sheep,1,0,in_water
9890,val/5_14_8.jpg,5,elephant,1,14,standing
9364,val/1_0_10.jpg,1,bird,1,0,in_water
10363,val/8_3_79.jpg,8,cow,1,3,on_snow
9385,val/1_10_13.jpg,1,bird,1,10,in_cage
10390,val/8_9_25.jpg,8,cow,1,9,aside_people
9912,val/5_1_8.jpg,5,elephant,1,1,lying
10481,val/9_32_46.jpg,9,monkey,1,32,climbing
9578,val/2_2_149.jpg,2,rat,1,2,eating
9662,val/3_17_49.jpg,3,cat,1,17,at_home
9279,val/0_3_53.jpg,0,sheep,1,3,on_snow
9999,val/5_5_61.jpg,5,elephant,1,5,in_forest
9893,val/5_14_98.png,5,elephant,1,14,standing
10185,val/7_21_27.jpg,7,bear,1,21,on_tree
9566,val/2_1_37.jpg,2,rat,1,1,lying
9262,val/0_1_86.jpg,0,sheep,1,1,lying
9845,val/4_3_11.jpg,4,horse,1,3,on_snow
9606,val/2_5_13.jpg,2,rat,1,5,in_forest
10253,val/7_29_95.jpg,7,bear,1,29,eating_grass
10175,val/7_1_125.jpg,7,bear,1,1,lying
9983,val/5_3_34.jpg,5,elephant,1,3,on_snow
9587,val/2_3_15.jpg,2,rat,1,3,on_snow
9791,val/4_1_56.jpg,4,horse,1,1,lying
9457,val/1_15_185.jpg,1,bird,1,15,flying
9239,val/0_0_41.jpg,0,sheep,1,0,in_water
10019,val/6_0_50.jpg,6,dog,1,0,in_water
9399,val/1_10_61.jpg,1,bird,1,10,in_cage
9275,val/0_3_10.jpg,0,sheep,1,3,on_snow
9809,val/4_20_64.jpg,4,horse,1,20,in_street
9846,val/4_3_133.jpg,4,horse,1,3,on_snow
9653,val/3_10_82.jpg,3,cat,1,10,in_cage
9465,val/1_16_19.jpg,1,bird,1,16,in_hand
9499,val/2_0_55.jpg,2,rat,1,0,in_water
9639,val/3_0_51.jpeg,3,cat,1,0,in_water
10224,val/7_28_1.jpg,7,bear,1,28,white
10479,val/9_32_43.jpg,9,monkey,1,32,climbing
9916,val/5_20_3.jpg,5,elephant,1,20,in_street
10232,val/7_28_40.jpg,7,bear,1,28,white
10358,val/8_3_126.jpg,8,cow,1,3,on_snow
9614,val/2_6_24.jpg,2,rat,1,6,on_grass
9746,val/3_8_124.png,3,cat,1,8,walking
10231,val/7_28_4.jpg,7,bear,1,28,white
9581,val/2_2_41.jpg,2,rat,1,2,eating
9381,val/1_0_75.jpg,1,bird,1,0,in_water
9997,val/5_5_28.jpg,5,elephant,1,5,in_forest
9910,val/5_1_59.jpg,5,elephant,1,1,lying
9939,val/5_22_15.jpg,5,elephant,1,22,in_river
9290,val/0_4_63.jpg,0,sheep,1,4,on_road
9660,val/3_17_277.jpg,3,cat,1,17,at_home
10069,val/6_1_19.jpg,6,dog,1,1,lying
10376,val/8_6_48.jpg,8,cow,1,6,on_grass
10276,val/8_14_106.jpg,8,cow,1,14,standing
9981,val/5_3_28.jpg,5,elephant,1,3,on_snow
10246,val/7_29_120.jpg,7,bear,1,29,eating_grass
10127,val/6_3_43.jpg,6,dog,1,3,on_snow
9748,val/3_8_41.jpg,3,cat,1,8,walking
9425,val/1_13_13.jpg,1,bird,1,13,on_shoulder
9794,val/4_20_0.jpg,4,horse,1,20,in_street
10521,val/9_6_86.jpg,9,monkey,1,6,on_grass
9676,val/3_21_19.jpg,3,cat,1,21,on_tree
9881,val/4_9_75.jpg,4,horse,1,9,aside_people
10161,val/7_11_31.jpg,7,bear,1,11,on_ground
9762,val/4_17_3.jpg,4,horse,1,17,at_home
9813,val/4_20_8.jpg,4,horse,1,20,in_street
9264,val/0_2_35.jpg,0,sheep,1,2,eating
9593,val/2_3_26.jpg,2,rat,1,3,on_snow
9768,val/4_17_63.jpg,4,horse,1,17,at_home
10028,val/6_10_40.jpg,6,dog,1,10,in_cage
9806,val/4_20_43.jpg,4,horse,1,20,in_street
9416,val/1_12_11.jpg,1,bird,1,12,on_branch
9904,val/5_1_37.jpg,5,elephant,1,1,lying
10048,val/6_17_63.jpg,6,dog,1,17,at_home
10361,val/8_3_40.jpg,8,cow,1,3,on_snow
9368,val/1_0_22.jpg,1,bird,1,0,in_water
9921,val/5_20_45.jpg,5,elephant,1,20,in_street
10215,val/7_27_112.jpg,7,bear,1,27,brown
10144,val/7_0_104.jpg,7,bear,1,0,in_water
10109,val/6_2_273.jpg,6,dog,1,2,eating
9624,val/3_0_10.jpg,3,cat,1,0,in_water
10222,val/7_27_9.jpg,7,bear,1,27,brown
10373,val/8_5_99.jpg,8,cow,1,5,in_forest
10073,val/6_1_88.jpg,6,dog,1,1,lying
9384,val/1_10_10.jpg,1,bird,1,10,in_cage
10331,val/8_2_85.jpg,8,cow,1,2,eating
9712,val/3_2_276.jpg,3,cat,1,2,eating
10448,val/9_23_43.jpg,9,monkey,1,23,on_beach
10133,val/6_3_96.jpg,6,dog,1,3,on_snow
10000,val/5_5_79.jpg,5,elephant,1,5,in_forest
10472,val/9_31_78.jpg,9,monkey,1,31,sitting
9564,val/2_1_3.jpg,2,rat,1,1,lying
9345,val/0_9_11.jpg,0,sheep,1,9,aside_people
9470,val/1_16_73.jpg,1,bird,1,16,in_hand
10281,val/8_14_84.jpg,8,cow,1,14,standing
9678,val/3_21_21.jpg,3,cat,1,21,on_tree
9786,val/4_1_117.jpg,4,horse,1,1,lying
9868,val/4_6_137.jpg,4,horse,1,6,on_grass
9681,val/3_21_25.jpg,3,cat,1,21,on_tree
9776,val/4_19_139.jpg,4,horse,1,19,running
10266,val/7_5_138.jpg,7,bear,1,5,in_forest
9572,val/2_1_51.jpeg,2,rat,1,1,lying
9995,val/5_5_155.jpeg,5,elephant,1,5,in_forest
10061,val/6_19_79.jpg,6,dog,1,19,running
9382,val/1_0_78.jpg,1,bird,1,0,in_water
9960,val/5_25_50.jpg,5,elephant,1,25,in_zoo
9524,val/2_18_1.jpg,2,rat,1,18,in_hole
10468,val/9_31_152.jpg,9,monkey,1,31,sitting
9677,val/3_21_20.jpg,3,cat,1,21,on_tree
10309,val/8_1_43.jpg,8,cow,1,1,lying
9582,val/2_2_55.jpg,2,rat,1,2,eating
9861,val/4_5_6.jpg,4,horse,1,5,in_forest
9519,val/2_17_31.jpg,2,rat,1,17,at_home
9426,val/1_13_17.jpg,1,bird,1,13,on_shoulder
10264,val/7_5_106.jpg,7,bear,1,5,in_forest
9501,val/2_0_71.jpg,2,rat,1,0,in_water
9619,val/2_6_63.jpg,2,rat,1,6,on_grass
9717,val/3_3_132.jpg,3,cat,1,3,on_snow
10314,val/8_22_105.jpg,8,cow,1,22,in_river
10210,val/7_26_53.jpg,7,bear,1,26,black
9936,val/5_22_120.jpg,5,elephant,1,22,in_river
10451,val/9_23_47.jpg,9,monkey,1,23,on_beach
10291,val/8_17_40.jpg,8,cow,1,17,at_home
9528,val/2_18_28.jpg,2,rat,1,18,in_hole
9822,val/4_22_22.jpg,4,horse,1,22,in_river
9848,val/4_3_18.jpg,4,horse,1,3,on_snow
9760,val/4_17_25.jpg,4,horse,1,17,at_home
10297,val/8_17_56.jpg,8,cow,1,17,at_home
10306,val/8_1_154.jpeg,8,cow,1,1,lying
10452,val/9_23_5.jpg,9,monkey,1,23,on_beach
9467,val/1_16_39.jpg,1,bird,1,16,in_hand
9469,val/1_16_62.jpg,1,bird,1,16,in_hand
